city,latitude,longitude,timestamp,temperature,humidity,wind_speed,precipitation,pressure,cloud_cover
Atlanta,33.75,-84.39,2025-10-19T07:00,65.0,67,11.3,0.0,1013.7,74
Atlanta,33.75,-84.39,2025-10-19T08:00,64.5,68,12.2,0.0,1013.1,8
Atlanta,33.75,-84.39,2025-10-19T09:00,63.2,73,11.9,0.0,1012.4,0
Atlanta,33.75,-84.39,2025-10-19T10:00,63.4,73,14.0,0.0,1011.3,0
Atlanta,33.75,-84.39,2025-10-19T11:00,61.9,78,14.0,0.0,1011.7,100
Atlanta,33.75,-84.39,2025-10-19T12:00,61.0,89,8.4,0.3,1013.6,100
Atlanta,33.75,-84.39,2025-10-19T13:00,60.7,98,15.3,1.2,1011.8,100
Atlanta,33.75,-84.39,2025-10-19T14:00,61.8,94,16.6,0.1,1012.1,100
Atlanta,33.75,-84.39,2025-10-19T15:00,62.9,93,15.9,0.0,1013.1,100
Atlanta,33.75,-84.39,2025-10-19T16:00,66.1,90,14.8,0.0,1012.7,100
Atlanta,33.75,-84.39,2025-10-19T17:00,70.7,76,17.3,0.0,1011.9,100
Atlanta,33.75,-84.39,2025-10-19T18:00,71.6,73,19.4,0.0,1011.5,100
Atlanta,33.75,-84.39,2025-10-19T19:00,75.7,58,25.6,0.0,1010.7,39
Atlanta,33.75,-84.39,2025-10-19T20:00,76.5,51,22.5,0.0,1010.7,44
Atlanta,33.75,-84.39,2025-10-19T21:00,74.8,48,22.6,0.0,1011.3,99
Atlanta,33.75,-84.39,2025-10-19T22:00,74.3,48,23.4,0.0,1012.0,79
Atlanta,33.75,-84.39,2025-10-19T23:00,66.7,34,20.3,0.0,1013.5,0
Chicago,41.88,-87.63,2025-10-13T00:00,59.2,77,12.1,0.0,1013.5,0
Chicago,41.88,-87.63,2025-10-13T01:00,59.4,73,11.2,0.0,1014.1,1
Chicago,41.88,-87.63,2025-10-13T02:00,58.6,79,12.3,0.0,1014.0,5
Chicago,41.88,-87.63,2025-10-13T03:00,58.8,80,12.4,0.0,1014.5,0
Chicago,41.88,-87.63,2025-10-13T04:00,58.8,75,12.4,0.0,1014.7,3
Chicago,41.88,-87.63,2025-10-13T05:00,57.3,75,11.4,0.0,1015.0,38
Chicago,41.88,-87.63,2025-10-13T06:00,55.4,82,11.3,0.0,1015.1,1
Chicago,41.88,-87.63,2025-10-13T07:00,54.8,82,8.5,0.0,1015.1,0
Chicago,41.88,-87.63,2025-10-13T08:00,55.3,84,8.0,0.0,1014.7,11
Chicago,41.88,-87.63,2025-10-13T09:00,54.7,85,10.9,0.0,1015.3,12
Chicago,41.88,-87.63,2025-10-13T10:00,52.8,86,6.6,0.0,1015.5,4
Chicago,41.88,-87.63,2025-10-13T11:00,51.8,84,4.2,0.0,1016.3,19
Chicago,41.88,-87.63,2025-10-13T12:00,52.3,83,4.7,0.0,1016.8,37
Chicago,41.88,-87.63,2025-10-13T13:00,53.4,83,10.7,0.0,1017.2,28
Chicago,41.88,-87.63,2025-10-13T14:00,55.5,87,9.7,0.0,1017.8,99
Chicago,41.88,-87.63,2025-10-13T15:00,58.4,82,6.6,0.0,1018.1,72
Chicago,41.88,-87.63,2025-10-13T16:00,62.7,71,5.8,0.0,1018.5,82
Chicago,41.88,-87.63,2025-10-13T17:00,65.2,62,3.1,0.0,1019.0,100
Chicago,41.88,-87.63,2025-10-13T18:00,66.0,66,6.8,0.0,1018.6,54
Chicago,41.88,-87.63,2025-10-13T19:00,68.0,60,2.4,0.0,1018.4,39
Chicago,41.88,-87.63,2025-10-13T20:00,68.6,59,4.7,0.0,1018.5,92
Chicago,41.88,-87.63,2025-10-13T21:00,64.5,79,6.3,0.0,1018.6,93
Chicago,41.88,-87.63,2025-10-13T22:00,65.0,80,4.1,0.0,1018.6,62
Chicago,41.88,-87.63,2025-10-13T23:00,62.5,86,6.6,0.0,1019.2,1
Chicago,41.88,-87.63,2025-10-14T00:00,60.9,83,8.6,0.0,1019.9,12
Chicago,41.88,-87.63,2025-10-14T01:00,61.0,80,7.4,0.0,1020.0,35
Chicago,41.88,-87.63,2025-10-14T02:00,60.0,80,6.6,0.0,1020.5,89
Chicago,41.88,-87.63,2025-10-14T03:00,61.1,84,8.1,0.0,1021.0,16
Chicago,41.88,-87.63,2025-10-14T04:00,62.0,85,7.1,0.0,1021.0,92
Chicago,41.88,-87.63,2025-10-14T05:00,61.4,89,8.7,0.0,1021.7,62
Chicago,41.88,-87.63,2025-10-14T06:00,60.4,91,7.8,0.0,1021.7,37
Chicago,41.88,-87.63,2025-10-14T07:00,59.2,88,12.1,0.0,1022.2,50
Chicago,41.88,-87.63,2025-10-14T08:00,60.3,90,11.6,0.0,1022.6,100
Chicago,41.88,-87.63,2025-10-14T09:00,60.0,92,5.0,0.0,1022.8,7
Chicago,41.88,-87.63,2025-10-14T10:00,57.3,95,7.4,0.0,1023.1,39
Chicago,41.88,-87.63,2025-10-14T11:00,58.8,95,8.2,0.0,1023.4,100
Chicago,41.88,-87.63,2025-10-14T12:00,59.8,97,9.0,0.0,1024.1,100
Chicago,41.88,-87.63,2025-10-14T13:00,59.8,94,10.1,0.0,1024.9,100
Chicago,41.88,-87.63,2025-10-14T14:00,60.8,91,8.4,0.0,1025.9,100
Chicago,41.88,-87.63,2025-10-14T15:00,61.8,88,11.5,0.0,1026.2,100
Chicago,41.88,-87.63,2025-10-14T16:00,62.7,87,13.7,0.0,1026.4,100
Chicago,41.88,-87.63,2025-10-14T17:00,63.9,87,11.8,0.0,1026.5,65
Chicago,41.88,-87.63,2025-10-14T18:00,63.5,87,11.8,0.0,1025.9,50
Chicago,41.88,-87.63,2025-10-14T19:00,64.5,80,15.8,0.0,1025.5,43
Chicago,41.88,-87.63,2025-10-14T20:00,63.8,83,17.1,0.0,1025.4,16
Chicago,41.88,-87.63,2025-10-14T21:00,62.3,92,17.5,0.0,1025.7,35
Chicago,41.88,-87.63,2025-10-14T22:00,60.9,81,18.9,0.0,1025.8,26
Chicago,41.88,-87.63,2025-10-14T23:00,58.3,83,16.3,0.0,1025.8,28
Chicago,41.88,-87.63,2025-10-15T00:00,57.9,84,15.5,0.0,1025.5,38
Chicago,41.88,-87.63,2025-10-15T01:00,56.9,76,14.8,0.0,1025.6,9
Chicago,41.88,-87.63,2025-10-15T02:00,56.8,73,15.6,0.0,1025.5,3
Chicago,41.88,-87.63,2025-10-15T03:00,56.5,81,10.2,0.0,1025.3,99
Chicago,41.88,-87.63,2025-10-15T04:00,58.2,83,13.7,0.0,1025.1,55
Chicago,41.88,-87.63,2025-10-15T05:00,58.1,79,16.3,0.0,1024.7,27
Chicago,41.88,-87.63,2025-10-15T06:00,58.4,79,14.3,0.0,1024.2,99
Chicago,41.88,-87.63,2025-10-15T07:00,59.1,78,18.1,0.0,1023.7,99
Chicago,41.88,-87.63,2025-10-15T08:00,59.3,80,19.2,0.0,1023.9,100
Chicago,41.88,-87.63,2025-10-15T09:00,58.2,76,19.5,0.1,1024.0,100
Chicago,41.88,-87.63,2025-10-15T10:00,56.6,80,19.7,0.0,1024.0,100
Chicago,41.88,-87.63,2025-10-15T11:00,56.1,84,20.1,0.0,1023.9,100
Chicago,41.88,-87.63,2025-10-15T12:00,55.5,88,17.6,0.0,1024.2,99
Chicago,41.88,-87.63,2025-10-15T13:00,55.5,92,20.8,0.0,1024.8,100
Chicago,41.88,-87.63,2025-10-15T14:00,55.5,93,16.4,0.1,1024.9,100
Chicago,41.88,-87.63,2025-10-15T15:00,55.0,92,17.3,0.1,1024.9,100
Chicago,41.88,-87.63,2025-10-15T16:00,54.9,94,16.1,0.0,1024.5,100
Chicago,41.88,-87.63,2025-10-15T17:00,55.7,92,12.1,0.1,1024.2,100
Chicago,41.88,-87.63,2025-10-15T18:00,57.2,90,13.8,0.0,1023.4,100
Chicago,41.88,-87.63,2025-10-15T19:00,57.5,91,13.5,0.0,1023.1,100
Chicago,41.88,-87.63,2025-10-15T20:00,56.6,93,16.4,0.0,1022.9,100
Chicago,41.88,-87.63,2025-10-15T21:00,57.4,84,17.0,0.0,1022.6,100
Chicago,41.88,-87.63,2025-10-15T22:00,57.0,78,14.0,0.0,1022.3,71
Chicago,41.88,-87.63,2025-10-15T23:00,55.5,74,11.7,0.0,1022.5,27
Chicago,41.88,-87.63,2025-10-16T00:00,56.2,70,13.5,0.0,1022.3,100
Chicago,41.88,-87.63,2025-10-16T01:00,55.2,71,16.6,0.0,1022.2,42
Chicago,41.88,-87.63,2025-10-16T02:00,55.0,75,11.9,0.0,1022.5,100
Chicago,41.88,-87.63,2025-10-16T03:00,55.6,77,10.0,0.0,1022.4,100
Chicago,41.88,-87.63,2025-10-16T04:00,55.1,73,10.2,0.0,1022.4,100
Chicago,41.88,-87.63,2025-10-16T05:00,55.4,78,7.4,0.0,1022.1,100
Chicago,41.88,-87.63,2025-10-16T06:00,54.9,74,6.6,0.0,1022.1,100
Chicago,41.88,-87.63,2025-10-16T07:00,56.0,71,3.1,0.0,1022.2,100
Chicago,41.88,-87.63,2025-10-16T08:00,55.7,79,7.1,0.0,1022.0,3
Chicago,41.88,-87.63,2025-10-16T09:00,55.7,82,10.6,0.0,1022.3,100
Chicago,41.88,-87.63,2025-10-16T10:00,55.5,76,9.2,0.0,1022.2,100
Chicago,41.88,-87.63,2025-10-16T11:00,55.1,75,6.4,0.0,1022.5,100
Chicago,41.88,-87.63,2025-10-16T12:00,55.3,80,6.2,0.0,1022.9,86
Chicago,41.88,-87.63,2025-10-16T13:00,55.8,77,10.8,0.0,1022.9,33
Chicago,41.88,-87.63,2025-10-16T14:00,58.4,75,12.4,0.0,1022.9,11
Chicago,41.88,-87.63,2025-10-16T15:00,59.9,67,16.3,0.0,1022.8,7
Chicago,41.88,-87.63,2025-10-16T16:00,61.7,60,14.1,0.0,1022.4,3
Chicago,41.88,-87.63,2025-10-16T17:00,62.9,59,13.5,0.0,1022.1,13
Chicago,41.88,-87.63,2025-10-16T18:00,62.5,63,16.3,0.0,1021.4,20
Chicago,41.88,-87.63,2025-10-16T19:00,64.5,65,16.1,0.0,1020.5,18
Chicago,41.88,-87.63,2025-10-16T20:00,65.3,57,11.8,0.0,1019.6,34
Chicago,41.88,-87.63,2025-10-16T21:00,63.3,69,15.2,0.0,1018.7,27
Chicago,41.88,-87.63,2025-10-16T22:00,63.0,70,14.1,0.0,1018.3,2
Chicago,41.88,-87.63,2025-10-16T23:00,61.1,70,11.2,0.0,1017.9,26
Chicago,41.88,-87.63,2025-10-17T00:00,59.6,77,11.4,0.0,1017.8,43
Chicago,41.88,-87.63,2025-10-17T01:00,60.0,70,12.9,0.0,1017.9,1
Chicago,41.88,-87.63,2025-10-17T02:00,59.0,68,9.8,0.0,1017.4,0
Chicago,41.88,-87.63,2025-10-17T03:00,57.8,61,11.7,0.0,1017.4,0
Chicago,41.88,-87.63,2025-10-17T04:00,58.4,55,12.1,0.0,1016.8,0
Chicago,41.88,-87.63,2025-10-17T05:00,58.1,48,11.5,0.0,1016.2,0
Chicago,41.88,-87.63,2025-10-17T06:00,56.6,52,8.9,0.0,1016.2,0
Chicago,41.88,-87.63,2025-10-17T07:00,55.8,58,11.6,0.0,1015.9,0
Chicago,41.88,-87.63,2025-10-17T08:00,56.0,57,12.6,0.0,1015.9,3
Chicago,41.88,-87.63,2025-10-17T09:00,55.6,60,14.2,0.0,1015.4,5
Chicago,41.88,-87.63,2025-10-17T10:00,54.6,62,9.0,0.0,1015.5,75
Chicago,41.88,-87.63,2025-10-17T11:00,55.0,58,9.4,0.0,1015.4,18
Chicago,41.88,-87.63,2025-10-17T12:00,54.6,60,10.4,0.0,1015.8,48
Chicago,41.88,-87.63,2025-10-17T13:00,56.4,63,9.7,0.0,1015.7,33
Chicago,41.88,-87.63,2025-10-17T14:00,58.9,61,13.7,0.0,1015.6,100
Chicago,41.88,-87.63,2025-10-17T15:00,62.4,54,16.7,0.0,1014.5,39
Chicago,41.88,-87.63,2025-10-17T16:00,65.7,54,20.7,0.0,1013.8,91
Chicago,41.88,-87.63,2025-10-17T17:00,69.6,54,18.8,0.0,1012.5,96
Chicago,41.88,-87.63,2025-10-17T18:00,72.4,47,18.2,0.0,1011.5,58
Chicago,41.88,-87.63,2025-10-17T19:00,72.3,53,16.3,0.0,1010.5,99
Chicago,41.88,-87.63,2025-10-17T20:00,71.7,53,16.2,0.0,1009.3,99
Chicago,41.88,-87.63,2025-10-17T21:00,71.9,49,16.5,0.0,1008.4,99
Chicago,41.88,-87.63,2025-10-17T22:00,70.9,46,14.6,0.0,1008.0,72
Chicago,41.88,-87.63,2025-10-17T23:00,68.6,51,12.5,0.0,1008.1,99
Chicago,41.88,-87.63,2025-10-18T00:00,66.9,48,11.8,0.0,1008.1,52
Chicago,41.88,-87.63,2025-10-18T01:00,64.4,55,13.1,0.0,1007.7,6
Chicago,41.88,-87.63,2025-10-18T02:00,63.9,53,13.7,0.0,1007.6,99
Chicago,41.88,-87.63,2025-10-18T03:00,62.7,61,12.3,0.0,1007.3,85
Chicago,41.88,-87.63,2025-10-18T04:00,61.5,61,15.5,0.0,1006.9,51
Chicago,41.88,-87.63,2025-10-18T05:00,60.8,67,14.1,0.0,1006.5,15
Chicago,41.88,-87.63,2025-10-18T06:00,61.0,70,14.8,0.0,1006.4,0
Chicago,41.88,-87.63,2025-10-18T07:00,61.5,72,14.5,0.0,1006.1,2
Chicago,41.88,-87.63,2025-10-18T08:00,61.7,74,14.6,0.0,1005.2,0
Chicago,41.88,-87.63,2025-10-18T09:00,60.8,76,14.0,0.0,1004.7,1
Chicago,41.88,-87.63,2025-10-18T10:00,60.6,80,14.1,0.0,1004.7,5
Chicago,41.88,-87.63,2025-10-18T11:00,61.6,81,12.6,0.0,1005.7,99
Chicago,41.88,-87.63,2025-10-18T12:00,61.4,90,9.5,0.1,1005.3,99
Chicago,41.88,-87.63,2025-10-18T13:00,61.4,90,13.0,0.0,1005.3,98
Chicago,41.88,-87.63,2025-10-18T14:00,63.5,92,13.1,0.0,1005.5,97
Chicago,41.88,-87.63,2025-10-18T15:00,66.3,88,11.1,0.0,1005.6,100
Chicago,41.88,-87.63,2025-10-18T16:00,69.0,80,14.5,0.0,1005.2,17
Chicago,41.88,-87.63,2025-10-18T17:00,70.5,79,13.0,0.0,1005.3,100
Chicago,41.88,-87.63,2025-10-18T18:00,70.7,76,8.2,0.0,1004.3,32
Chicago,41.88,-87.63,2025-10-18T19:00,72.1,75,5.2,0.0,1003.7,100
Chicago,41.88,-87.63,2025-10-18T20:00,67.8,86,4.2,0.0,1003.7,98
Chicago,41.88,-87.63,2025-10-18T21:00,69.5,88,5.2,0.0,1003.6,98
Chicago,41.88,-87.63,2025-10-18T22:00,67.5,89,4.6,0.0,1003.3,98
Chicago,41.88,-87.63,2025-10-18T23:00,64.3,92,10.7,0.0,1003.5,100
Chicago,41.88,-87.63,2025-10-19T00:00,64.6,87,14.9,0.0,1002.6,99
Chicago,41.88,-87.63,2025-10-19T01:00,63.9,90,16.1,0.0,1002.7,100
Chicago,41.88,-87.63,2025-10-19T02:00,62.5,91,18.7,0.2,1002.9,100
Chicago,41.88,-87.63,2025-10-19T03:00,61.8,94,17.3,0.3,1002.6,100
Chicago,41.88,-87.63,2025-10-19T04:00,60.3,94,19.0,3.6,1002.2,100
Chicago,41.88,-87.63,2025-10-19T05:00,59.3,94,12.0,3.4,1001.5,100
Chicago,41.88,-87.63,2025-10-19T06:00,57.9,95,14.2,0.9,1000.6,100
Chicago,41.88,-87.63,2025-10-19T07:00,57.1,94,11.9,1.1,1000.0,98
Chicago,41.88,-87.63,2025-10-19T08:00,56.4,95,11.1,0.1,999.5,100
Chicago,41.88,-87.63,2025-10-19T09:00,56.4,91,13.4,0.0,999.0,100
Chicago,41.88,-87.63,2025-10-19T10:00,55.2,96,8.6,0.3,998.8,100
Chicago,41.88,-87.63,2025-10-19T11:00,54.2,96,14.4,1.1,999.6,100
Chicago,41.88,-87.63,2025-10-19T12:00,52.2,94,21.1,0.6,1000.5,100
Chicago,41.88,-87.63,2025-10-19T13:00,49.5,96,26.2,1.2,1002.1,100
Chicago,41.88,-87.63,2025-10-19T14:00,48.1,95,27.4,2.0,1002.7,100
Chicago,41.88,-87.63,2025-10-19T15:00,48.3,94,23.0,1.5,1003.7,100
Chicago,41.88,-87.63,2025-10-19T16:00,47.4,94,23.4,0.9,1004.8,100
Chicago,41.88,-87.63,2025-10-19T17:00,48.8,87,20.9,0.7,1005.7,100
Chicago,41.88,-87.63,2025-10-19T18:00,48.6,86,14.9,0.0,1006.1,99
Chicago,41.88,-87.63,2025-10-19T19:00,53.0,72,22.7,0.0,1006.9,100
Chicago,41.88,-87.63,2025-10-19T20:00,53.5,63,20.1,0.0,1007.4,100
Chicago,41.88,-87.63,2025-10-19T21:00,54.6,55,21.0,0.0,1007.9,100
Chicago,41.88,-87.63,2025-10-19T22:00,53.7,51,18.2,0.0,1008.6,34
Chicago,41.88,-87.63,2025-10-19T23:00,51.9,51,11.9,0.0,1009.7,30
Detroit,42.33,-83.05,2025-10-13T00:00,61.5,72,7.8,0.0,1017.0,37
Detroit,42.33,-83.05,2025-10-13T01:00,59.2,85,10.0,0.0,1016.8,2
Detroit,42.33,-83.05,2025-10-13T02:00,58.0,87,6.9,0.0,1017.0,10
Detroit,42.33,-83.05,2025-10-13T03:00,56.8,86,9.3,0.0,1016.9,1
Detroit,42.33,-83.05,2025-10-13T04:00,56.2,88,6.9,0.0,1017.0,0
Detroit,42.33,-83.05,2025-10-13T05:00,55.6,92,6.4,0.0,1017.1,4
Detroit,42.33,-83.05,2025-10-13T06:00,55.5,93,7.6,0.0,1017.2,2
Detroit,42.33,-83.05,2025-10-13T07:00,54.5,92,6.6,0.0,1017.2,8
Detroit,42.33,-83.05,2025-10-13T08:00,53.5,94,6.6,0.0,1017.4,33
Detroit,42.33,-83.05,2025-10-13T09:00,52.7,94,6.5,0.0,1017.7,50
Detroit,42.33,-83.05,2025-10-13T10:00,51.7,96,6.1,0.0,1017.9,51
Detroit,42.33,-83.05,2025-10-13T11:00,51.5,94,6.6,0.0,1018.2,14
Detroit,42.33,-83.05,2025-10-13T12:00,51.1,95,6.4,0.0,1018.7,19
Detroit,42.33,-83.05,2025-10-13T13:00,53.9,97,9.1,0.0,1019.1,64
Detroit,42.33,-83.05,2025-10-13T14:00,58.4,93,9.2,0.0,1019.4,26
Detroit,42.33,-83.05,2025-10-13T15:00,62.4,86,6.6,0.0,1019.5,5
Detroit,42.33,-83.05,2025-10-13T16:00,65.2,79,5.6,0.0,1019.4,20
Detroit,42.33,-83.05,2025-10-13T17:00,67.7,72,6.9,0.0,1019.3,7
Detroit,42.33,-83.05,2025-10-13T18:00,70.2,64,10.2,0.0,1018.9,3
Detroit,42.33,-83.05,2025-10-13T19:00,71.6,52,10.6,0.0,1018.4,10
Detroit,42.33,-83.05,2025-10-13T20:00,72.1,39,11.0,0.0,1018.5,3
Detroit,42.33,-83.05,2025-10-13T21:00,71.7,39,9.3,0.0,1018.5,4
Detroit,42.33,-83.05,2025-10-13T22:00,70.0,43,7.8,0.0,1018.5,2
Detroit,42.33,-83.05,2025-10-13T23:00,65.0,51,6.1,0.0,1018.6,0
Detroit,42.33,-83.05,2025-10-14T00:00,59.9,59,7.4,0.0,1019.1,0
Detroit,42.33,-83.05,2025-10-14T01:00,56.7,76,2.8,0.0,1019.5,0
Detroit,42.33,-83.05,2025-10-14T02:00,54.6,89,7.4,0.0,1020.4,26
Detroit,42.33,-83.05,2025-10-14T03:00,53.5,88,1.1,0.0,1020.7,7
Detroit,42.33,-83.05,2025-10-14T04:00,52.5,89,4.9,0.0,1020.7,17
Detroit,42.33,-83.05,2025-10-14T05:00,51.5,88,4.7,0.0,1021.0,28
Detroit,42.33,-83.05,2025-10-14T06:00,49.7,94,4.0,0.0,1021.3,100
Detroit,42.33,-83.05,2025-10-14T07:00,49.6,96,3.2,0.0,1021.5,61
Detroit,42.33,-83.05,2025-10-14T08:00,48.6,94,3.4,0.0,1021.6,32
Detroit,42.33,-83.05,2025-10-14T09:00,47.5,97,1.8,0.0,1021.8,100
Detroit,42.33,-83.05,2025-10-14T10:00,48.7,97,2.7,0.0,1022.3,90
Detroit,42.33,-83.05,2025-10-14T11:00,49.2,100,1.8,0.0,1022.8,100
Detroit,42.33,-83.05,2025-10-14T12:00,49.6,98,2.5,0.0,1023.4,100
Detroit,42.33,-83.05,2025-10-14T13:00,53.8,97,2.1,0.0,1023.7,88
Detroit,42.33,-83.05,2025-10-14T14:00,60.1,87,0.7,0.0,1024.3,100
Detroit,42.33,-83.05,2025-10-14T15:00,65.5,73,5.7,0.0,1024.4,12
Detroit,42.33,-83.05,2025-10-14T16:00,68.9,60,14.5,0.0,1024.5,41
Detroit,42.33,-83.05,2025-10-14T17:00,69.6,56,11.2,0.0,1024.4,9
Detroit,42.33,-83.05,2025-10-14T18:00,71.5,55,10.5,0.0,1024.0,27
Detroit,42.33,-83.05,2025-10-14T19:00,69.1,64,12.6,0.0,1023.3,100
Detroit,42.33,-83.05,2025-10-14T20:00,69.8,64,10.2,0.0,1023.3,37
Detroit,42.33,-83.05,2025-10-14T21:00,70.0,62,8.8,0.0,1023.4,12
Detroit,42.33,-83.05,2025-10-14T22:00,69.1,58,7.3,0.0,1023.3,3
Detroit,42.33,-83.05,2025-10-14T23:00,63.7,68,12.1,0.0,1023.4,24
Detroit,42.33,-83.05,2025-10-15T00:00,60.1,75,8.7,0.0,1024.0,4
Detroit,42.33,-83.05,2025-10-15T01:00,58.4,79,6.6,0.0,1024.2,1
Detroit,42.33,-83.05,2025-10-15T02:00,55.7,80,4.7,0.0,1024.6,1
Detroit,42.33,-83.05,2025-10-15T03:00,54.7,81,6.6,0.0,1024.3,99
Detroit,42.33,-83.05,2025-10-15T04:00,54.1,85,8.2,0.0,1024.1,47
Detroit,42.33,-83.05,2025-10-15T05:00,53.6,82,9.9,0.0,1024.2,4
Detroit,42.33,-83.05,2025-10-15T06:00,53.8,74,9.7,0.0,1024.1,10
Detroit,42.33,-83.05,2025-10-15T07:00,53.1,75,7.0,0.0,1024.0,95
Detroit,42.33,-83.05,2025-10-15T08:00,54.4,70,13.0,0.0,1024.3,100
Detroit,42.33,-83.05,2025-10-15T09:00,52.4,82,9.0,0.1,1023.9,99
Detroit,42.33,-83.05,2025-10-15T10:00,52.7,79,5.8,0.0,1024.2,17
Detroit,42.33,-83.05,2025-10-15T11:00,51.5,84,3.6,0.0,1023.9,98
Detroit,42.33,-83.05,2025-10-15T12:00,52.0,84,9.2,0.0,1024.3,100
Detroit,42.33,-83.05,2025-10-15T13:00,52.0,85,7.9,0.0,1024.5,98
Detroit,42.33,-83.05,2025-10-15T14:00,52.8,87,10.5,0.0,1024.5,99
Detroit,42.33,-83.05,2025-10-15T15:00,55.1,87,10.7,0.0,1024.4,100
Detroit,42.33,-83.05,2025-10-15T16:00,56.2,83,8.3,0.0,1024.1,100
Detroit,42.33,-83.05,2025-10-15T17:00,58.3,75,7.8,0.0,1023.9,100
Detroit,42.33,-83.05,2025-10-15T18:00,59.6,71,8.9,0.0,1023.2,41
Detroit,42.33,-83.05,2025-10-15T19:00,61.0,67,5.9,0.0,1022.2,38
Detroit,42.33,-83.05,2025-10-15T20:00,61.8,55,6.0,0.0,1021.8,96
Detroit,42.33,-83.05,2025-10-15T21:00,61.9,56,5.6,0.0,1021.4,47
Detroit,42.33,-83.05,2025-10-15T22:00,61.4,56,8.1,0.0,1021.3,51
Detroit,42.33,-83.05,2025-10-15T23:00,57.2,63,6.9,0.0,1021.7,38
Detroit,42.33,-83.05,2025-10-16T00:00,53.9,73,8.4,0.0,1022.2,44
Detroit,42.33,-83.05,2025-10-16T01:00,51.8,74,9.7,0.0,1022.4,1
Detroit,42.33,-83.05,2025-10-16T02:00,50.1,73,7.4,0.0,1022.8,47
Detroit,42.33,-83.05,2025-10-16T03:00,48.8,73,9.1,0.0,1022.8,0
Detroit,42.33,-83.05,2025-10-16T04:00,47.2,76,8.4,0.0,1023.0,0
Detroit,42.33,-83.05,2025-10-16T05:00,46.0,80,6.5,0.0,1022.8,0
Detroit,42.33,-83.05,2025-10-16T06:00,44.5,84,5.1,0.0,1022.8,0
Detroit,42.33,-83.05,2025-10-16T07:00,43.3,84,4.8,0.0,1022.8,0
Detroit,42.33,-83.05,2025-10-16T08:00,42.0,87,3.3,0.0,1022.7,0
Detroit,42.33,-83.05,2025-10-16T09:00,41.2,86,3.7,0.0,1022.8,0
Detroit,42.33,-83.05,2025-10-16T10:00,40.9,84,3.2,0.0,1023.4,0
Detroit,42.33,-83.05,2025-10-16T11:00,40.7,88,5.5,0.0,1023.7,2
Detroit,42.33,-83.05,2025-10-16T12:00,40.4,88,2.4,0.0,1024.2,3
Detroit,42.33,-83.05,2025-10-16T13:00,44.7,88,2.9,0.0,1024.7,2
Detroit,42.33,-83.05,2025-10-16T14:00,49.9,80,5.8,0.0,1024.7,6
Detroit,42.33,-83.05,2025-10-16T15:00,53.7,72,1.5,0.0,1024.5,6
Detroit,42.33,-83.05,2025-10-16T16:00,56.9,66,1.8,0.0,1023.8,7
Detroit,42.33,-83.05,2025-10-16T17:00,59.4,59,1.8,0.0,1023.4,7
Detroit,42.33,-83.05,2025-10-16T18:00,61.0,53,3.3,0.0,1022.6,2
Detroit,42.33,-83.05,2025-10-16T19:00,62.5,46,5.6,0.0,1021.8,0
Detroit,42.33,-83.05,2025-10-16T20:00,64.5,39,1.1,0.0,1021.0,0
Detroit,42.33,-83.05,2025-10-16T21:00,63.8,41,3.8,0.0,1020.2,0
Detroit,42.33,-83.05,2025-10-16T22:00,61.7,45,7.8,0.0,1020.0,0
Detroit,42.33,-83.05,2025-10-16T23:00,55.6,58,8.6,0.0,1020.0,0
Detroit,42.33,-83.05,2025-10-17T00:00,52.5,75,6.9,0.0,1020.1,1
Detroit,42.33,-83.05,2025-10-17T01:00,50.0,81,2.9,0.0,1019.9,0
Detroit,42.33,-83.05,2025-10-17T02:00,46.6,87,4.5,0.0,1019.8,7
Detroit,42.33,-83.05,2025-10-17T03:00,45.7,84,2.3,0.0,1019.4,15
Detroit,42.33,-83.05,2025-10-17T04:00,44.1,92,3.1,0.0,1019.2,42
Detroit,42.33,-83.05,2025-10-17T05:00,43.9,87,5.4,0.0,1019.1,2
Detroit,42.33,-83.05,2025-10-17T06:00,41.5,97,0.8,0.0,1019.2,96
Detroit,42.33,-83.05,2025-10-17T07:00,42.2,93,0.5,0.0,1019.0,38
Detroit,42.33,-83.05,2025-10-17T08:00,42.5,85,2.8,0.0,1019.0,29
Detroit,42.33,-83.05,2025-10-17T09:00,42.8,82,2.7,0.0,1018.9,73
Detroit,42.33,-83.05,2025-10-17T10:00,42.5,92,4.9,0.0,1018.6,99
Detroit,42.33,-83.05,2025-10-17T11:00,44.4,92,3.2,0.0,1018.3,73
Detroit,42.33,-83.05,2025-10-17T12:00,44.8,84,3.7,0.0,1018.5,1
Detroit,42.33,-83.05,2025-10-17T13:00,48.5,82,6.1,0.0,1018.4,6
Detroit,42.33,-83.05,2025-10-17T14:00,54.4,63,12.7,0.0,1018.2,30
Detroit,42.33,-83.05,2025-10-17T15:00,57.4,61,14.1,0.0,1017.6,69
Detroit,42.33,-83.05,2025-10-17T16:00,61.4,52,16.1,0.0,1017.0,53
Detroit,42.33,-83.05,2025-10-17T17:00,62.8,48,14.8,0.0,1016.3,15
Detroit,42.33,-83.05,2025-10-17T18:00,64.6,45,15.9,0.0,1015.1,81
Detroit,42.33,-83.05,2025-10-17T19:00,65.8,44,15.8,0.0,1014.1,99
Detroit,42.33,-83.05,2025-10-17T20:00,65.7,43,15.5,0.0,1013.3,37
Detroit,42.33,-83.05,2025-10-17T21:00,64.8,45,14.1,0.0,1012.8,99
